side,b,kv,truth,model,ape,stratum
new,4,65685,9.589113295078278,8.901894332183247,0.07166658081386461,B
old,4,65685,9.589113295078278,9.501035660179014,0.00918516990976328,B
new,4,65689,9.589113295078278,8.901938292041223,0.07166199646319284,B
old,4,65689,9.589113295078278,9.501084747995492,0.009180050790302728,B
new,4,65693,9.584315121173859,8.901982251899199,0.07119265807185708,B
old,4,65693,9.584315121173859,9.50113383581197,0.008678897167949201,B
new,4,65697,9.583080187439919,8.902026211757175,0.07106837909750233,B
old,4,65697,9.583080187439919,9.501182923628448,0.00854602718641642,B
new,4,65701,9.583080187439919,8.90207017161515,0.07106379186071456,B
old,4,65701,9.583080187439919,9.501232011444927,0.008540904844171741,B
new,4,65705,9.583080187439919,8.902114131473127,0.07105920462392679,B
old,4,65705,9.583080187439919,9.501281099261405,0.008535782501927061,B
new,4,65709,9.584315121173859,8.902158091331103,0.07117431148895774,B
old,4,65709,9.584315121173859,9.501330187077883,0.00865841043901441,B
new,4,65713,9.589113295078278,8.902202051189079,0.0716344903591622,B
old,4,65713,9.589113295078278,9.501379274894362,0.009149336073539413,B
new,4,65717,9.584315121173859,8.902246011047055,0.07116513819750807,B
old,4,65717,9.584315121173859,9.50142836271084,0.008648167074547014,B
new,4,65721,9.589113295078278,8.90228997090503,0.07162532165781865,B
old,4,65721,9.589113295078278,9.501477450527318,0.009139097834618309,B
new,4,65725,9.589113295078278,8.902333930763007,0.07162073730714687,B
old,4,65725,9.589113295078278,9.501526538343796,0.009133978715157755,B
new,4,65729,9.592508897185326,8.902377890620983,0.07194478670401276,B
old,4,65729,9.592508897185326,9.501575626160275,0.009479612893737636,B
new,4,65733,9.589113295078278,8.902421850478959,0.07161156860580332,B
old,4,65733,9.589113295078278,9.501624713976753,0.00912374047623665,B
new,4,65737,9.592508897185326,8.902465810336935,0.0719356212482499,B
old,4,65737,9.592508897185326,9.501673801793231,0.009469378278997236,B
new,4,65741,9.592508897185326,8.90250977019491,0.07193103852036846,B
old,4,65741,9.592508897185326,9.50172288960971,0.009464260971627034,B
new,4,65745,9.592508897185326,8.902553730052887,0.07192645579248703,B
old,4,65745,9.592508897185326,9.501771977426188,0.009459143664256835,B
new,4,65749,9.592508897185326,8.902597689910863,0.07192187306460561,B
old,4,65749,9.592508897185326,9.501821065242666,0.009454026356886634,B
new,4,65753,9.592508897185326,8.902641649768839,0.07191729033672417,B
old,4,65753,9.592508897185326,9.501870153059144,0.009448909049516434,B
new,4,65757,9.596575051546097,8.902685609626815,0.07230594646446183,B
old,4,65757,9.596575051546097,9.501919240875623,0.00986349923405479,B
